,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth
1571,2018-12-31,NKE,qMO,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.9908256880733946,0.3005181347150259,0.9733688415446072,0.4973821989528796,0.6020539152759949,0.5901856763925729
1572,2018-12-31,NKE,qQuality,Consumer Cyclical,Footwear & Accessories,6 - Mega,0.9908256880733946,0.3005181347150259,0.9733688415446072,0.4973821989528796,0.6020539152759949,0.5901856763925729
1573,2018-12-31,MPW,qMO,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9895150720838795,0.8497409326424871,0.11051930758988016,0.8520942408376964,0.9666238767650834,0.96684350132626
1574,2018-12-31,MPW,qSentiment,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9895150720838795,0.8497409326424871,0.11051930758988016,0.8520942408376964,0.9666238767650834,0.96684350132626
1575,2018-12-31,MPW,qGrowth,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9895150720838795,0.8497409326424871,0.11051930758988016,0.8520942408376964,0.9666238767650834,0.96684350132626
1576,2018-12-31,MRK,qMO,Healthcare,Drug Manufacturers - General,6 - Mega,0.9882044560943644,0.29922279792746115,0.9374167776298269,0.9175392670157068,0.644415917843389,0.7586206896551724
1577,2018-12-31,SPCE,qMO,Industrials,Aerospace & Defense,4 - Mid,0.9879396984924623,0.12366114897760468,0.4752275025278059,0.8065476190476191,0.99335232668566,0.0
1578,2018-12-31,SPCE,qSentiment,Industrials,Aerospace & Defense,4 - Mid,0.9879396984924623,0.12366114897760468,0.4752275025278059,0.8065476190476191,0.99335232668566,0.0
1579,2018-12-31,ELS,qMO,Real Estate,REIT - Residential,5 - Large,0.9868938401048493,0.25,0.2396804260985353,0.8691099476439791,0.8510911424903722,0.2506631299734748
1580,2018-12-31,KMB,qMO,Consumer Defensive,Household & Personal Products,5 - Large,0.9855832241153342,0.5207253886010362,0.5952063914780293,0.7002617801047121,0.6341463414634146,0.10610079575596817
1581,2018-12-31,PG,qMO,Consumer Defensive,Household & Personal Products,6 - Mega,0.9842726081258192,0.5518134715025906,0.8175765645805593,0.9476439790575916,0.6816431322207959,0.23209549071618038
1582,2018-12-31,PG,qLV,Consumer Defensive,Household & Personal Products,6 - Mega,0.9842726081258192,0.5518134715025906,0.8175765645805593,0.9476439790575916,0.6816431322207959,0.23209549071618038
1583,2018-12-31,AZO,qMO,Consumer Cyclical,Specialty Retail,5 - Large,0.9829619921363041,0.5595854922279793,0.6484687083888149,0.3717277486910995,0.019255455712451908,0.5397877984084881
1584,2018-12-31,SUI,qMO,Real Estate,REIT - Residential,5 - Large,0.981651376146789,0.2551813471502591,0.12516644474034622,0.9895287958115183,0.5391527599486521,0.7599469496021221
1585,2018-12-31,SUI,qLV,Real Estate,REIT - Residential,5 - Large,0.981651376146789,0.2551813471502591,0.12516644474034622,0.9895287958115183,0.5391527599486521,0.7599469496021221
1586,2018-12-31,CME,qMO,Financial Services,Financial Data & Stock Exchanges,5 - Large,0.9803407601572739,0.18134715025906736,0.0492676431424767,0.8180628272251309,0.4942233632862645,0.8368700265251989
1587,2018-12-31,CINF,qMO,Financial Services,Insurance - Property & Casualty,5 - Large,0.9790301441677588,0.30310880829015546,0.0659121171770972,0.7408376963350786,0.5892169448010269,0.7214854111405835
1588,2018-12-31,PFE,qMO,Healthcare,Drug Manufacturers - General,6 - Mega,0.9777195281782438,0.6282383419689119,0.8215712383488681,0.9620418848167539,0.8023106546854942,0.5663129973474801
1589,2018-12-31,PFE,qLV,Healthcare,Drug Manufacturers - General,6 - Mega,0.9777195281782438,0.6282383419689119,0.8215712383488681,0.9620418848167539,0.8023106546854942,0.5663129973474801
1590,2018-12-31,CMS,qMO,Utilities,Utilities - Regulated Electric,5 - Large,0.9764089121887287,0.7810880829015544,0.5419440745672437,0.8141361256544503,0.785622593068036,0.4535809018567639
1591,2018-12-31,WELL,qMO,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9750982961992136,0.44559585492227977,0.11451398135818908,0.918848167539267,0.7214377406931964,0.11538461538461539
1592,2018-12-31,NVAX,qMO,Healthcare,Biotechnology,5 - Large,0.9737876802096985,0.006476683937823834,0.21837549933422104,0.1099476439790576,0.40821566110397944,0.3859416445623342
1593,2018-12-31,CLX,qMO,Consumer Defensive,Household & Personal Products,5 - Large,0.9724770642201835,0.4481865284974093,0.8548601864181092,0.5327225130890052,0.22079589216944806,0.246684350132626
1594,2018-12-31,AMT,qMO,Real Estate,REIT - Specialty,5 - Large,0.9711664482306684,0.17616580310880828,0.322237017310253,0.6767015706806283,0.4094993581514762,0.33687002652519893
1595,2018-12-31,ATO,qMO,Utilities,Utilities - Regulated Gas,5 - Large,0.9698558322411533,0.7538860103626943,0.47137150466045274,0.7801047120418848,0.5224646983311938,0.7029177718832891
1596,2018-12-31,PEAK,qMO,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9685452162516383,0.46113989637305697,0.170439414114514,0.8821989528795812,0.9332477535301669,0.3063660477453581
1597,2018-12-31,XEL,qMO,Utilities,Utilities - Regulated Electric,5 - Large,0.9672346002621232,0.7797927461139896,0.4274300932090546,0.9960732984293194,0.7702182284980744,0.20557029177718833
1598,2018-12-31,XEL,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.9672346002621232,0.7797927461139896,0.4274300932090546,0.9960732984293194,0.7702182284980744,0.20557029177718833
1599,2018-12-31,HRL,qMO,Consumer Defensive,Packaged Foods,5 - Large,0.9659239842726082,0.5038860103626943,0.7776298268974701,0.8154450261780105,0.8408215661103979,0.4482758620689655
1600,2018-12-31,WLTW,qMO,Financial Services,Insurance Brokers,5 - Large,0.9646133682830931,0.16191709844559585,0.2103861517976032,0.981675392670157,0.3876765083440308,0.4986737400530504
1601,2018-12-31,WLTW,qLV,Financial Services,Insurance Brokers,5 - Large,0.9646133682830931,0.16191709844559585,0.2103861517976032,0.981675392670157,0.3876765083440308,0.4986737400530504
1602,2018-12-31,VMW,qMO,Technology,Software - Infrastructure,5 - Large,0.963302752293578,0.24352331606217617,0.966711051930759,0.4803664921465969,0.16944801026957634,0.9204244031830239
1603,2018-12-31,VMW,qQuality,Technology,Software - Infrastructure,5 - Large,0.963302752293578,0.24352331606217617,0.966711051930759,0.4803664921465969,0.16944801026957634,0.9204244031830239
1604,2018-12-31,WRB,qMO,Financial Services,Insurance - Property & Casualty,5 - Large,0.9619921363040629,0.26424870466321243,0.0659121171770972,0.9986910994764397,0.7753530166880616,0.11936339522546419
1605,2018-12-31,WRB,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.9619921363040629,0.26424870466321243,0.0659121171770972,0.9986910994764397,0.7753530166880616,0.11936339522546419
1606,2018-12-31,RMD,qMO,Healthcare,Medical Instruments & Supplies,5 - Large,0.9606815203145478,0.16968911917098445,0.8894806924101198,0.912303664921466,0.5545571245186136,0.45755968169761274
1607,2018-12-31,MCD,qMO,Consumer Cyclical,Restaurants,5 - Large,0.9593709043250328,0.172279792746114,0.5805592543275633,0.8835078534031413,0.26572528883183566,0.27718832891246686
1608,2018-12-31,ORLY,qMO,Consumer Cyclical,Specialty Retail,5 - Large,0.9580602883355177,0.5181347150259067,0.8961384820239681,0.5850785340314136,0.1643132220795892,0.7652519893899205
1609,2018-12-31,FE,qMO,Utilities,Utilities - Diversified,5 - Large,0.9567496723460026,0.4805699481865285,0.23302263648468707,0.9201570680628273,0.8870346598202824,0.011936339522546418
1610,2018-12-31,BRO,qMO,Financial Services,Insurance Brokers,5 - Large,0.9554390563564875,0.12953367875647667,0.28761651131824234,0.837696335078534,0.938382541720154,0.6458885941644562
1611,2018-12-31,BRO,qSentiment,Financial Services,Insurance Brokers,5 - Large,0.9554390563564875,0.12953367875647667,0.28761651131824234,0.837696335078534,0.938382541720154,0.6458885941644562
1612,2018-12-31,Y,qMO,Financial Services,Insurance - Property & Casualty,5 - Large,0.9541284403669725,0.3316062176165803,0.03195739014647137,0.9856020942408377,0.060333761232349126,0.7374005305039788
1613,2018-12-31,Y,qLV,Financial Services,Insurance - Property & Casualty,5 - Large,0.9541284403669725,0.3316062176165803,0.03195739014647137,0.9856020942408377,0.060333761232349126,0.7374005305039788
1614,2018-12-31,LNG,qMO,Energy,Oil & Gas Midstream,5 - Large,0.9528178243774574,0.4676165803108808,0.25432756324900135,0.3468586387434555,0.7265725288831836,0.7944297082228117
1615,2018-12-31,LLY,qMO,Healthcare,Drug Manufacturers - General,5 - Large,0.9515072083879423,0.2033678756476684,0.9320905459387483,0.8442408376963351,0.43388960205391525,0.1843501326259947
1616,2018-12-31,UDR,qMO,Real Estate,REIT - Residential,5 - Large,0.9501965923984272,0.29533678756476683,0.18841544607190414,0.9803664921465969,0.8459563543003851,0.11405835543766578
1617,2018-12-31,UDR,qLV,Real Estate,REIT - Residential,5 - Large,0.9501965923984272,0.29533678756476683,0.18841544607190414,0.9803664921465969,0.8459563543003851,0.11405835543766578
1618,2018-12-31,NEE,qMO,Utilities,Utilities - Regulated Electric,5 - Large,0.9488859764089121,0.6878238341968912,0.4580559254327563,0.9633507853403142,0.8639281129653402,0.41379310344827586
1619,2018-12-31,NEE,qLV,Utilities,Utilities - Regulated Electric,5 - Large,0.9488859764089121,0.6878238341968912,0.4580559254327563,0.9633507853403142,0.8639281129653402,0.41379310344827586
1620,2018-12-31,KO,qMO,Consumer Defensive,Beverages - Non-Alcoholic,6 - Mega,0.9475753604193972,0.23704663212435234,0.8042609853528628,0.9515706806282722,0.871630295250321,0.04111405835543767
1621,2018-12-31,KO,qLV,Consumer Defensive,Beverages - Non-Alcoholic,6 - Mega,0.9475753604193972,0.23704663212435234,0.8042609853528628,0.9515706806282722,0.871630295250321,0.04111405835543767
1622,2018-12-31,ETR,qMO,Utilities,Utilities - Diversified,5 - Large,0.9462647444298821,0.8173575129533679,0.35685752330226367,0.9057591623036649,0.7252888318356867,0.09151193633952255
1623,2018-12-31,OKTA,qMO,Technology,Software - Infrastructure,5 - Large,0.944954128440367,0.012953367875647668,0.08788282290279627,0.1243455497382199,0.4326059050064185,0.003978779840848806
1624,2018-12-31,DUK,qMO,Utilities,Utilities - Regulated Electric,5 - Large,0.9436435124508519,0.7046632124352331,0.3395472703062583,0.8756544502617801,0.6854942233632862,0.5172413793103449
1625,2018-12-31,ENBL,qMO,Energy,Oil & Gas Midstream,5 - Large,0.9423328964613368,0.8134715025906736,0.0,0.2630890052356021,0.9614890885750963,0.5702917771883289
1626,2018-12-31,ENBL,qSentiment,Energy,Oil & Gas Midstream,5 - Large,0.9423328964613368,0.8134715025906736,0.0,0.2630890052356021,0.9614890885750963,0.5702917771883289
1627,2018-12-31,VZ,qMO,Communication Services,Telecom Services,6 - Mega,0.9410222804718218,0.883419689119171,0.6657789613848203,0.9685863874345549,0.7317073170731707,0.7519893899204244
1628,2018-12-31,VZ,qLV,Communication Services,Telecom Services,6 - Mega,0.9410222804718218,0.883419689119171,0.6657789613848203,0.9685863874345549,0.7317073170731707,0.7519893899204244
1629,2018-12-31,MKC,qMO,Consumer Defensive,Packaged Foods,5 - Large,0.9397116644823067,0.35233160621761656,0.5046604527296937,0.8861256544502618,0.49165596919127086,0.8978779840848806
1630,2018-12-31,CUBE,qMO,Real Estate,REIT - Industrial,4 - Mid,0.9386934673366835,0.4605647517039922,0.3417593528816987,0.9672619047619048,0.6676163342830009,0.4827586206896552
1631,2018-12-31,CUBE,qLV,Real Estate,REIT - Industrial,4 - Mid,0.9386934673366835,0.4605647517039922,0.3417593528816987,0.9672619047619048,0.6676163342830009,0.4827586206896552
1632,2019-01-31,NVCR,qMO,Healthcare,Medical Instruments & Supplies,5 - Large,1.0,0.03238341968911917,0.08388814913448735,0.15535248041775457,0.1576923076923077,0.40450928381962864
1633,2019-01-31,AYX,qMO,Technology,Software - Application,5 - Large,0.9986910994764397,0.007772020725388601,0.20905459387483355,0.0026109660574412533,0.23974358974358978,0.09549071618037135
1634,2019-01-31,MRTX,qMO,Healthcare,Biotechnology,5 - Large,0.9973821989528796,0.10621761658031088,0.007989347536617843,0.09921671018276762,0.09230769230769231,0.5663129973474801
1635,2019-01-31,GNW,qMO,Financial Services,Insurance - Life,5 - Large,0.9960732984293194,0.44689119170984454,0.10386151797603196,0.08485639686684072,0.9948717948717949,0.26790450928381965
1636,2019-01-31,GNW,qSentiment,Financial Services,Insurance - Life,5 - Large,0.9960732984293194,0.44689119170984454,0.10386151797603196,0.08485639686684072,0.9948717948717949,0.26790450928381965
1637,2019-01-31,CHGG,qMO,Consumer Defensive,Education & Training Services,5 - Large,0.9947643979057592,0.1955958549222798,0.2822902796271638,0.04046997389033943,0.5487179487179488,0.5888594164456233
1638,2019-01-31,CMG,qMO,Consumer Cyclical,Restaurants,5 - Large,0.993455497382199,0.25906735751295334,0.8801597869507324,0.06919060052219321,0.0064102564102563875,0.6923076923076923
1639,2019-01-31,SQ,qMO,Technology,Software - Infrastructure,5 - Large,0.9921465968586387,0.034974093264248704,0.118508655126498,0.18276762402088773,0.13717948717948714,0.4854111405835544
1640,2019-01-31,NRG,qMO,Utilities,Utilities - Independent Power Producers,5 - Large,0.9908376963350786,0.6450777202072538,0.322237017310253,0.6566579634464752,0.8307692307692307,0.4323607427055703
1641,2019-01-31,CIEN,qMO,Technology,Communication Equipment,5 - Large,0.9895287958115183,0.16580310880829016,0.2769640479360852,0.16318537859007834,0.5743589743589743,0.1246684350132626
1642,2019-01-31,AZPN,qMO,Technology,Software - Application,5 - Large,0.9882198952879581,0.133419689119171,0.9653794940079894,0.12532637075718014,0.16153846153846152,0.4297082228116711
1643,2019-01-31,AZPN,qQuality,Technology,Software - Application,5 - Large,0.9882198952879581,0.133419689119171,0.9653794940079894,0.12532637075718014,0.16153846153846152,0.4297082228116711
1644,2019-01-31,CLF,qMO,Basic Materials,Steel,5 - Large,0.9869109947643979,0.6437823834196891,0.31424766977363516,0.020887728459530026,0.8807692307692307,0.3010610079575597
1645,2019-01-31,WELL,qMO,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9856020942408377,0.4339378238341969,0.11451398135818908,0.9386422976501305,0.3538461538461538,0.11803713527851459
1646,2019-01-31,WELL,qLV,Real Estate,REIT - Healthcare Facilities,5 - Large,0.9856020942408377,0.4339378238341969,0.11451398135818908,0.9386422976501305,0.3538461538461538,0.11803713527851459
1647,2019-01-31,UNP,qMO,Industrials,Railroads,5 - Large,0.9842931937172775,0.6878238341968912,0.7217043941411452,0.7872062663185379,0.08461538461538465,0.843501326259947
1648,2019-01-31,QSR,qMO,Consumer Cyclical,Restaurants,5 - Large,0.9829842931937173,0.6243523316062176,0.5126498002663116,0.737597911227154,0.2512820512820513,0.6777188328912467
1649,2019-01-31,FAST,qMO,Industrials,Industrial Distribution,5 - Large,0.981675392670157,0.47538860103626945,0.8308921438082557,0.4308093994778068,0.6217948717948718,0.6246684350132626
1650,2019-01-31,LPLA,qMO,Financial Services,Capital Markets,5 - Large,0.9803664921465969,0.12435233160621761,0.2796271637816245,0.5091383812010444,0.28846153846153844,0.9761273209549072
1651,2019-01-31,LPLA,qGrowth,Financial Services,Capital Markets,5 - Large,0.9803664921465969,0.12435233160621761,0.2796271637816245,0.5091383812010444,0.28846153846153844,0.9761273209549072
1652,2019-01-31,XLNX,qMO,Technology,Semiconductors,5 - Large,0.9790575916230366,0.09196891191709844,0.9414114513981359,0.40339425587467365,0.05769230769230771,0.8474801061007957
1653,2019-01-31,XLNX,qQuality,Technology,Semiconductors,5 - Large,0.9790575916230366,0.09196891191709844,0.9414114513981359,0.40339425587467365,0.05769230769230771,0.8474801061007957
1654,2019-01-31,PYPL,qMO,Financial Services,Credit Services,6 - Mega,0.9777486910994765,0.06606217616580311,0.38881491344873503,0.40992167101827676,0.37435897435897436,0.8209549071618037
1655,2019-01-31,VEEV,qMO,Technology,Health Information Services,5 - Large,0.9764397905759162,0.08808290155440414,0.918774966711052,0.39425587467362927,0.11794871794871797,0.8673740053050398
1656,2019-01-31,ETSY,qMO,Technology,Internet Retail,5 - Large,0.975130890052356,0.08419689119170984,0.6431424766977364,0.031331592689295036,0.40384615384615385,0.9986737400530504
1657,2019-01-31,ETSY,qGrowth,Technology,Internet Retail,5 - Large,0.975130890052356,0.08419689119170984,0.6431424766977364,0.031331592689295036,0.40384615384615385,0.9986737400530504
1658,2019-01-31,DXCM,qMO,Healthcare,Diagnostics & Research,5 - Large,0.9738219895287958,0.06217616580310881,0.5832223701731025,0.06005221932114883,0.043589743589743546,0.7559681697612732
1659,2019-01-31,ENBL,qMO,Energy,Oil & Gas Midstream,5 - Large,0.9725130890052356,0.8121761658031088,0.0,0.2206266318537859,0.941025641025641,0.5702917771883289
1660,2019-01-31,ENBL,qSentiment,Energy,Oil & Gas Midstream,5 - Large,0.9725130890052356,0.8121761658031088,0.0,0.2206266318537859,0.941025641025641,0.5702917771883289
1661,2019-01-31,AES,qMO,Utilities,Utilities - Diversified,5 - Large,0.9712041884816754,0.7616580310880829,0.5818908122503329,0.48433420365535246,0.9192307692307692,0.054376657824933686
1662,2019-01-31,ZNGA,qMO,Technology,Electronic Gaming & Multimedia,5 - Large,0.9698952879581152,0.12564766839378239,0.7456724367509987,0.5691906005221932,0.9897435897435898,0.19496021220159152
1663,2019-01-31,ZNGA,qSentiment,Technology,Electronic Gaming & Multimedia,5 - Large,0.9698952879581152,0.12564766839378239,0.7456724367509987,0.5691906005221932,0.9897435897435898,0.19496021220159152
1664,2019-01-31,ENPH,qMO,Technology,Solar,5 - Large,0.9685863874345549,0.12305699481865284,0.09054593874833555,0.014360313315926894,0.8794871794871795,0.007957559681697613
