,date,ticker,mfp,sector,industry,scalemarketcap,qMO,qValue,qQuality,qLV,qSentiment,qGrowth,Weight
284,7/31/2014,META,qQuality,Technology,Internet Content & Information,Large,0.99,0.02,0.99,0.05,0.06,0.99,0.02
285,7/31/2014,META,qGrowth,Technology,Internet Content & Information,Large,0.99,0.02,0.99,0.05,0.06,0.99,0.02
286,7/31/2014,MU,qMO,Technology,Semiconductors,Large,0.99,0.62,0.93,0.04,0.54,0.77,0.02
287,7/31/2014,NXPI,qMO,Technology,Semiconductors,Large,0.94,0.15,0.89,0.05,0.26,0.98,0.02
288,7/31/2014,NXPI,qGrowth,Technology,Semiconductors,Large,0.94,0.15,0.89,0.05,0.26,0.98,0.02
289,7/31/2014,SCHW,qMO,Financial Services,Capital Markets,Large,0.82,0.09,0.16,0.2,0.83,0.92,0.02
290,7/31/2014,ST,qMO,Technology,Scientific & Technical Instruments,Large,0.84,0.08,0.63,0.56,0.66,0.92,0.02
291,7/31/2014,TRIP,qMO,Industrials,Travel Services,Large,0.92,0.04,1,0.02,0.07,0.86,0.02
292,7/31/2014,TRIP,qQuality,Industrials,Travel Services,Large,0.92,0.04,1,0.02,0.07,0.86,0.02
293,7/31/2014,TRW,qMO,Consumer Cyclical,Auto Parts,Large,0.98,0.9,0.39,0.16,0.03,0.72,0.02
294,7/31/2014,TRW,qValue,Consumer Cyclical,Auto Parts,Large,0.98,0.9,0.39,0.16,0.03,0.72,0.02
295,7/31/2014,TSN,qMO,Consumer Defensive,Farm Products,Large,0.95,0.87,0.42,0.16,0.67,0.91,0.02
296,7/31/2014,UAA,qMO,Consumer Cyclical,Apparel Manufacturing,Large,1,0.03,0.29,0.02,0.15,0.67,0.02
297,7/31/2014,VMW,qMO,Technology,Software - Infrastructure,Large,0.75,0.09,0.99,0.22,0.17,0.84,0.02
298,7/31/2014,VMW,qQuality,Technology,Software - Infrastructure,Large,0.75,0.09,0.99,0.22,0.17,0.84,0.02
299,7/31/2014,VTRS,qMO,Healthcare,Drug Manufacturers - Specialty & Generic,Large,0.94,0.47,0.52,0.11,0.56,0.52,0.02
300,7/31/2014,WLK,qMO,Basic Materials,Specialty Chemicals,Large,0.98,0.67,0.86,0.24,0.13,0.94,0.02
301,7/31/2014,WYNN,qMO,Consumer Cyclical,Resorts & Casinos,Large,0.87,0.2,0.33,0.05,0.03,0.8,0.02
302,7/31/2014,WYNN,qGrowth,Consumer Cyclical,Resorts & Casinos,Large,0.87,0.2,0.33,0.05,0.03,0.8,0.02
303,7/31/2014,SHPG,qMO,Healthcare,Biotechnology,Large,1,0.13,0.96,0.32,0.02,0.75,0.02
304,7/31/2014,SHPG,qQuality,Healthcare,Biotechnology,Large,1,0.13,0.96,0.32,0.02,0.75,0.02
305,7/31/2014,YPF,qMO,Energy,Oil & Gas Integrated,Large,1,0.97,0.97,0.14,0.34,0.51,0.02
306,7/31/2014,YPF,qValue,Energy,Oil & Gas Integrated,Large,1,0.97,0.97,0.14,0.34,0.51,0.02
307,7/31/2014,YPF,qQuality,Energy,Oil & Gas Integrated,Large,1,0.97,0.97,0.14,0.34,0.51,0.02
308,7/31/2014,ET,qMO,Energy,Oil & Gas Midstream,Large,0.99,0.61,0.42,0.64,0.73,0.97,0.02
309,7/31/2014,HWM,qMO,Industrials,Specialty Industrial Machinery,Large,0.99,0.57,0.03,0.06,0.15,0.01,0.02
310,7/31/2014,RCL,qMO,Industrials,Travel Services,Large,0.99,0.76,0.38,0.11,0.09,0.67,0.02
311,7/31/2014,FL,qMO,Consumer Cyclical,Footwear & Accessories,Large,0.99,0.84,0.68,0.05,0.38,0.98,0.02
312,7/31/2014,AN,qMO,Consumer Cyclical,Auto & Truck Dealerships,Large,0.99,0.81,0.31,0.07,0.04,0.32,0.02
313,7/31/2014,BIDU,qMO,Technology,Internet Content & Information,Large,0.98,0.37,0.86,0.22,0.01,0.86,0.02
314,7/31/2014,BIDU,qQuality,Technology,Internet Content & Information,Large,0.98,0.37,0.86,0.22,0.01,0.86,0.02
315,7/31/2014,BX,qMO,Financial Services,Asset Management,Large,0.98,0.15,0.33,0.1,0.42,1,0.02
316,7/31/2014,BX,qGrowth,Financial Services,Asset Management,Large,0.98,0.15,0.33,0.1,0.42,1,0.02
317,7/31/2014,NOK,qMO,Technology,Communication Equipment,Large,0.98,0.04,0.02,0.09,0.92,0,0.02
318,7/31/2014,NOK,qSentiment,Technology,Communication Equipment,Large,0.98,0.04,0.02,0.09,0.92,0,0.02
319,7/31/2014,WFTIQ,qMO,Energy,Oil & Gas Equipment & Services,Large,0.98,0.37,0.25,0.13,0.7,0.36,0.02
320,7/31/2014,LEA,qMO,Consumer Cyclical,Auto Parts,Large,0.98,0.89,0.46,0.04,0.14,1,0.02
321,7/31/2014,LEA,qGrowth,Consumer Cyclical,Auto Parts,Large,0.98,0.89,0.46,0.04,0.14,1,0.02
322,7/31/2014,ADM,qMO,Consumer Defensive,Farm Products,Large,0.97,0.9,0.4,0.59,0.5,0.44,0.02
323,7/31/2014,EXPE,qMO,Industrials,Travel Services,Large,0.97,0.58,0.45,0.02,0.46,0.75,0.02
324,7/31/2014,HCA,qMO,Healthcare,Medical Care Facilities,Large,0.97,0.58,0.11,0.34,0.06,0.3,0.02
325,7/31/2014,MCO,qMO,Financial Services,Financial Data & Stock Exchanges,Large,0.97,0.02,0.39,0.38,0.4,0.75,0.02
326,7/31/2014,UHS,qMO,Healthcare,Medical Care Facilities,Large,0.97,0.75,0.47,0.25,0.03,0.49,0.02
327,8/31/2014,AGN,qMO,Healthcare,Drug Manufacturers - General,Large,0.9,0.06,0.51,0.13,0.01,0.62,0.02
328,8/31/2014,AMAT,qMO,Technology,Semiconductor Equipment & Materials,Large,0.84,0.13,0.62,0.21,0.65,0.62,0.02
329,8/31/2014,AMTD1,qMO,Financial Services,Capital Markets,Large,0.81,0.08,0.13,0.28,0.77,0.77,0.02
330,8/31/2014,ATVI,qMO,Technology,Electronic Gaming & Multimedia,Large,0.83,0.17,0.57,0.18,0.88,0.36,0.02
331,8/31/2014,AVGO,qMO,Technology,Semiconductors,Large,0.97,0.03,0.91,0.07,0.1,0.72,0.02
332,8/31/2014,BIIB,qMO,Healthcare,Drug Manufacturers - General,Large,0.91,0.06,0.96,0.12,0.01,0.96,0.02
333,8/31/2014,BIIB,qQuality,Healthcare,Drug Manufacturers - General,Large,0.91,0.06,0.96,0.12,0.01,0.96,0.02
334,8/31/2014,BIIB,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.91,0.06,0.96,0.12,0.01,0.96,0.02
335,8/31/2014,CMG,qMO,Consumer Cyclical,Restaurants,Large,0.81,0.07,0.96,0.09,0.06,0.89,0.02
336,8/31/2014,CMG,qQuality,Consumer Cyclical,Restaurants,Large,0.81,0.07,0.96,0.09,0.06,0.89,0.02
337,8/31/2014,DD,qMO,Basic Materials,Chemicals,Large,0.92,0.83,0.31,0.36,0.13,0.32,0.02
338,8/31/2014,EA,qMO,Technology,Electronic Gaming & Multimedia,Large,0.95,0.38,0.93,0.04,0.31,0.47,0.02
339,8/31/2014,ELV,qMO,Healthcare,Healthcare Plans,Large,0.81,0.93,0.35,0.53,0.13,0.79,0.02
340,8/31/2014,ILMN,qMO,Healthcare,Diagnostics & Research,Large,0.84,0.02,0.87,0.04,0.03,0.96,0.02
341,8/31/2014,LNG,qMO,Energy,Oil & Gas Midstream,Large,0.99,0.02,0.16,0.06,0.1,0.41,0.02
342,8/31/2014,LYB,qMO,Basic Materials,Specialty Chemicals,Large,0.92,0.85,0.7,0.63,0.15,0.72,0.02
343,8/31/2014,MAR,qMO,Consumer Cyclical,Lodging,Large,0.9,0.17,0.35,0.63,0.25,0.46,0.02
344,8/31/2014,META,qMO,Technology,Internet Content & Information,Large,0.96,0.03,0.99,0.05,0.53,0.99,0.02
345,8/31/2014,META,qQuality,Technology,Internet Content & Information,Large,0.96,0.03,0.99,0.05,0.53,0.99,0.02
346,8/31/2014,META,qGrowth,Technology,Internet Content & Information,Large,0.96,0.03,0.99,0.05,0.53,0.99,0.02
347,8/31/2014,MU,qMO,Technology,Semiconductors,Large,0.92,0.61,0.92,0.04,0.46,0.77,0.02
348,8/31/2014,NFLX,qMO,Consumer Cyclical,Entertainment,Large,0.96,0.02,0.23,0.05,0.12,0.99,0.02
349,8/31/2014,NFLX,qGrowth,Consumer Cyclical,Entertainment,Large,0.96,0.02,0.23,0.05,0.12,0.99,0.02
350,8/31/2014,NXPI,qMO,Technology,Semiconductors,Large,0.89,0.14,0.89,0.05,0.2,0.97,0.02
351,8/31/2014,NXPI,qGrowth,Technology,Semiconductors,Large,0.89,0.14,0.89,0.05,0.2,0.97,0.02
352,8/31/2014,PWR,qMO,Industrials,Engineering & Construction,Large,0.78,0.51,0.26,0.13,0.49,0.94,0.02
353,8/31/2014,SCHW,qMO,Financial Services,Capital Markets,Large,0.86,0.09,0.14,0.22,0.79,0.86,0.02
354,8/31/2014,ST,qMO,Technology,Scientific & Technical Instruments,Large,0.83,0.07,0.63,0.47,0.21,0.9,0.02
355,8/31/2014,TRIP,qMO,Industrials,Travel Services,Large,0.79,0.04,1,0.02,0.1,0.85,0.02
356,8/31/2014,TRIP,qQuality,Industrials,Travel Services,Large,0.79,0.04,1,0.02,0.1,0.85,0.02
357,8/31/2014,TRW,qMO,Consumer Cyclical,Auto Parts,Large,0.98,0.92,0.39,0.16,0.19,0.69,0.02
358,8/31/2014,TRW,qValue,Consumer Cyclical,Auto Parts,Large,0.98,0.92,0.39,0.16,0.19,0.69,0.02
359,8/31/2014,TSN,qMO,Consumer Defensive,Farm Products,Large,0.79,0.85,0.31,0.14,0.85,0.57,0.02
360,8/31/2014,UAA,qMO,Consumer Cyclical,Apparel Manufacturing,Large,1,0.03,0.42,0.02,0.8,0.92,0.02
361,8/31/2014,VMW,qMO,Technology,Software - Infrastructure,Large,0.85,0.08,0.98,0.23,0.21,0.82,0.02
362,8/31/2014,VMW,qQuality,Technology,Software - Infrastructure,Large,0.85,0.08,0.98,0.23,0.21,0.82,0.02
363,8/31/2014,WLK,qMO,Basic Materials,Specialty Chemicals,Large,0.87,0.65,0.9,0.24,0.07,0.95,0.02
364,8/31/2014,BN,qMO,Financial Services,Asset Management,Large,1,0.29,0.09,0.97,0.7,0.53,0.02
365,8/31/2014,BN,qLV,Financial Services,Asset Management,Large,1,0.29,0.09,0.97,0.7,0.53,0.02
366,8/31/2014,EXPE,qMO,Industrials,Travel Services,Large,1,0.59,0.53,0.03,0.35,0.87,0.02
367,8/31/2014,GMCR,qMO,Consumer Defensive,Packaged Foods,Large,1,0.11,0.91,0.02,0.02,0.53,0.02
368,8/31/2014,AMT,qMO,Real Estate,REIT - Specialty,Large,0.99,0.1,0.27,0.82,0.36,0.88,0.02
369,8/31/2014,CIG,qMO,Utilities,Utilities - Diversified,Large,0.99,0.98,0.77,0.18,0.99,0.07,0.02
370,8/31/2014,CIG,qValue,Utilities,Utilities - Diversified,Large,0.99,0.98,0.77,0.18,0.99,0.07,0.02
371,8/31/2014,CIG,qSentiment,Utilities,Utilities - Diversified,Large,0.99,0.98,0.77,0.18,0.99,0.07,0.02
372,8/31/2014,FLT,qMO,Technology,Information Technology Services,Large,0.99,0.02,0.97,0.08,0.02,0.94,0.02
373,8/31/2014,FLT,qQuality,Technology,Information Technology Services,Large,0.99,0.02,0.97,0.08,0.02,0.94,0.02
374,8/31/2014,FLT,qGrowth,Technology,Information Technology Services,Large,0.99,0.02,0.97,0.08,0.02,0.94,0.02
375,8/31/2014,GILD,qMO,Healthcare,Drug Manufacturers - General,Large,0.99,0.28,0.95,0.14,0.03,0.99,0.02
376,8/31/2014,GILD,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.99,0.28,0.95,0.14,0.03,0.99,0.02
377,8/31/2014,LUV,qMO,Industrials,Airlines,Large,0.99,0.9,0.83,0.17,0.28,0.91,0.02
378,8/31/2014,FL,qMO,Consumer Cyclical,Footwear & Accessories,Large,0.99,0.8,0.68,0.05,0.16,0.98,0.02
379,8/31/2014,FL,qGrowth,Consumer Cyclical,Footwear & Accessories,Large,0.99,0.8,0.68,0.05,0.16,0.98,0.02
380,8/31/2014,KEP,qMO,Utilities,Utilities - Regulated Electric,Large,0.98,1,0.24,0.58,0.87,0.68,0.02
381,8/31/2014,KEP,qValue,Utilities,Utilities - Regulated Electric,Large,0.98,1,0.24,0.58,0.87,0.68,0.02
382,8/31/2014,KEP,qSentiment,Utilities,Utilities - Regulated Electric,Large,0.98,1,0.24,0.58,0.87,0.68,0.02
383,8/31/2014,KMR,qMO,Energy,Oil & Gas Midstream,Large,0.98,0.06,,0.35,0.01,,0.02
384,8/31/2014,M,qMO,Consumer Cyclical,Department Stores,Large,0.98,0.81,0.48,0.27,0.21,0.51,0.02
385,8/31/2014,SIG,qMO,Consumer Cyclical,Luxury Goods,Large,0.98,0.41,0.33,0.21,0.06,0.74,0.02
386,8/31/2014,UNP,qMO,Industrials,Railroads,Large,0.98,0.62,0.75,0.92,0.09,0.64,0.02
387,8/31/2014,MLM,qMO,Basic Materials,Building Materials,Large,0.98,0.24,0.39,0.01,0.01,0.05,0.02
388,8/31/2014,AVB,qMO,Real Estate,REIT - Residential,Large,0.97,0.41,0.06,0.9,0.19,0.96,0.02
389,8/31/2014,CNI,qMO,Industrials,Railroads,Large,0.97,0.55,0.73,0.94,0.21,0.79,0.02
390,8/31/2014,CNI,qLV,Industrials,Railroads,Large,0.97,0.55,0.73,0.94,0.21,0.79,0.02
391,8/31/2014,CP,qMO,Industrials,Railroads,Large,0.97,0.24,0.62,0.68,0.54,0.74,0.02
392,8/31/2014,EQR,qMO,Real Estate,REIT - Residential,Large,0.97,0.28,0.04,0.91,0.59,0.51,0.02
393,8/31/2014,HCA,qMO,Healthcare,Medical Care Facilities,Large,0.97,0.59,0.13,0.37,0.36,0.59,0.02
394,8/31/2014,KMP,qMO,Energy,Oil & Gas Midstream,Large,0.97,0.7,0.4,0.66,0.03,0.71,0.02
395,8/31/2014,LMT,qMO,Industrials,Aerospace & Defense,Large,0.97,0.79,0.84,0.73,0.05,0.55,0.02
396,8/31/2014,NDAQ,qMO,Financial Services,Financial Data & Stock Exchanges,Large,0.97,0.18,0.17,0.01,0.14,0.93,0.02
397,9/30/2014,AGN,qMO,Healthcare,Drug Manufacturers - General,Large,0.96,0.06,0.51,0.12,0.03,0.63,0.02
398,9/30/2014,AMTD1,qMO,Financial Services,Capital Markets,Large,0.88,0.08,0.14,0.26,0.79,0.76,0.02
399,9/30/2014,AVGO,qMO,Technology,Semiconductors,Large,0.96,0.03,0.62,0.08,0.4,0.74,0.02
400,9/30/2014,BIIB,qMO,Healthcare,Drug Manufacturers - General,Large,0.86,0.07,0.97,0.12,0.02,0.95,0.02
401,9/30/2014,BIIB,qQuality,Healthcare,Drug Manufacturers - General,Large,0.86,0.07,0.97,0.12,0.02,0.95,0.02
402,9/30/2014,BIIB,qGrowth,Healthcare,Drug Manufacturers - General,Large,0.86,0.07,0.97,0.12,0.02,0.95,0.02
403,9/30/2014,CMG,qMO,Consumer Cyclical,Restaurants,Large,0.82,0.07,0.96,0.07,0.01,0.87,0.02
404,9/30/2014,CMG,qQuality,Consumer Cyclical,Restaurants,Large,0.82,0.07,0.96,0.07,0.01,0.87,0.02
405,9/30/2014,DD,qMO,Basic Materials,Chemicals,Large,0.94,0.82,0.31,0.42,0.23,0.32,0.02
406,9/30/2014,ECL,qMO,Basic Materials,Specialty Chemicals,Large,0.86,0.18,0.45,0.89,0.45,0.87,0.02
407,9/30/2014,ELV,qMO,Healthcare,Healthcare Plans,Large,0.92,0.92,0.35,0.45,0.2,0.78,0.02
408,9/30/2014,HUBB,qMO,Industrials,Electrical Equipment & Parts,Large,0.93,0.47,0.57,0.32,0.3,0.99,0.02
409,9/30/2014,HUBB,qGrowth,Industrials,Electrical Equipment & Parts,Large,0.93,0.47,0.57,0.32,0.3,0.99,0.02
410,9/30/2014,LNG,qMO,Energy,Oil & Gas Midstream,Large,0.98,0.03,0.16,0.05,0.28,0.39,0.02
411,9/30/2014,LYB,qMO,Basic Materials,Specialty Chemicals,Large,0.98,0.86,0.7,0.58,0.28,0.72,0.02
412,9/30/2014,MAR,qMO,Consumer Cyclical,Lodging,Large,0.97,0.15,0.35,0.64,0.63,0.45,0.02
413,9/30/2014,META,qMO,Technology,Internet Content & Information,Large,0.91,0.03,0.99,0.05,0.42,0.99,0.02
414,9/30/2014,META,qQuality,Technology,Internet Content & Information,Large,0.91,0.03,0.99,0.05,0.42,0.99,0.02
415,9/30/2014,META,qGrowth,Technology,Internet Content & Information,Large,0.91,0.03,0.99,0.05,0.42,0.99,0.02
416,9/30/2014,MU,qMO,Technology,Semiconductors,Large,0.94,0.6,0.92,0.04,0.46,0.78,0.02
417,9/30/2014,NXPI,qMO,Technology,Semiconductors,Large,0.97,0.13,0.89,0.04,0.4,0.97,0.02
418,9/30/2014,NXPI,qGrowth,Technology,Semiconductors,Large,0.97,0.13,0.89,0.04,0.4,0.97,0.02
419,9/30/2014,PWR,qMO,Industrials,Engineering & Construction,Large,0.94,0.5,0.27,0.14,0.91,0.94,0.02
420,9/30/2014,SCHW,qMO,Financial Services,Capital Markets,Large,1,0.09,0.15,0.21,0.66,0.84,0.02
421,9/30/2014,TRW,qMO,Consumer Cyclical,Auto Parts,Large,0.86,0.92,0.39,0.17,0.39,0.69,0.02
422,9/30/2014,TRW,qValue,Consumer Cyclical,Auto Parts,Large,0.86,0.92,0.39,0.17,0.39,0.69,0.02
423,9/30/2014,TSN,qMO,Consumer Defensive,Farm Products,Large,0.76,0.81,0.32,0.14,0.75,0.56,0.02
424,9/30/2014,UAA,qMO,Consumer Cyclical,Apparel Manufacturing,Large,0.97,0.04,0.43,0.02,0.55,0.91,0.02
425,9/30/2014,WLK,qMO,Basic Materials,Specialty Chemicals,Large,0.99,0.7,0.9,0.21,0.1,0.94,0.02
426,9/30/2014,FL,qMO,Consumer Cyclical,Footwear & Accessories,Large,1,0.83,0.78,0.05,0.78,0.98,0.02
427,9/30/2014,FL,qGrowth,Consumer Cyclical,Footwear & Accessories,Large,1,0.83,0.78,0.05,0.78,0.98,0.02
428,9/30/2014,NDAQ,qMO,Financial Services,Financial Data & Stock Exchanges,Large,1,0.19,0.21,0.01,0.11,0.93,0.02
429,9/30/2014,MLM,qMO,Basic Materials,Building Materials,Large,1,0.24,0.4,0.01,0.36,0.05,0.02
430,9/30/2014,CNI,qMO,Industrials,Railroads,Large,0.99,0.53,0.73,0.96,0.44,0.79,0.02
431,9/30/2014,CNI,qLV,Industrials,Railroads,Large,0.99,0.53,0.73,0.96,0.44,0.79,0.02
432,9/30/2014,PBA,qMO,Energy,Oil & Gas Midstream,Large,0.99,0.37,0.19,0.87,0.17,0.69,0.02
433,9/30/2014,SIAL,qMO,Basic Materials,Chemicals,Large,0.99,0.15,0.85,0.28,0,0.4,0.02
434,9/30/2014,SKM,qMO,Communication Services,Telecom Services,Large,0.99,0.99,0.46,0.3,0.7,0.33,0.02
435,9/30/2014,SKM,qValue,Communication Services,Telecom Services,Large,0.99,0.99,0.46,0.3,0.7,0.33,0.02
436,9/30/2014,TTM,qMO,Consumer Cyclical,Auto Manufacturers,Large,0.99,1,0.82,0.21,0.27,0.96,0.02
437,9/30/2014,TTM,qValue,Consumer Cyclical,Auto Manufacturers,Large,0.99,1,0.82,0.21,0.27,0.96,0.02
438,9/30/2014,UHS,qMO,Healthcare,Medical Care Facilities,Large,0.99,0.74,0.49,0.24,0.12,0.47,0.02
439,9/30/2014,CTAS,qMO,Industrials,Specialty Business Services,Large,0.98,0.67,0.66,0.17,0.52,0.94,0.02
440,9/30/2014,MS,qMO,Financial Services,Capital Markets,Large,0.98,0.28,0.18,0.33,0.77,0.73,0.02
441,9/30/2014,RJF,qMO,Financial Services,Capital Markets,Large,0.98,0.23,0.14,0.19,0.88,0.94,0.02
442,9/30/2014,VRTX,qMO,Healthcare,Biotechnology,Large,0.98,0.02,0.01,0.06,0.01,0.02,0.02
443,9/30/2014,ERJ,qMO,Industrials,Aerospace & Defense,Large,0.98,0.67,0.26,0.16,0.14,0.35,0.02
444,9/30/2014,BKW,qMO,Consumer Cyclical,Restaurants,Large,0.97,0.13,0.52,0.35,0.42,0.58,0.02
445,9/30/2014,RDY,qMO,Healthcare,Drug Manufacturers - Specialty & Generic,Large,0.97,0.98,0.73,0.37,0.26,0.96,0.02
446,9/30/2014,RDY,qValue,Healthcare,Drug Manufacturers - Specialty & Generic,Large,0.97,0.98,0.73,0.37,0.26,0.96,0.02
447,9/30/2014,TRP,qMO,Energy,Oil & Gas Midstream,Large,0.97,0.73,0.45,0.97,0.36,0.65,0.02
448,9/30/2014,TRP,qLV,Energy,Oil & Gas Midstream,Large,0.97,0.73,0.45,0.97,0.36,0.65,0.02
449,9/30/2014,EEP,qMO,Energy,Oil & Gas Midstream,Large,0.97,0.67,0.27,0.52,0.33,0.28,0.02
450,9/30/2014,AAPL,qMO,Technology,Consumer Electronics,Large,0.96,0.4,0.98,0.49,0.86,0.59,0.02
451,9/30/2014,AAPL,qQuality,Technology,Consumer Electronics,Large,0.96,0.4,0.98,0.49,0.86,0.59,0.02
452,9/30/2014,AAPL,qSentiment,Technology,Consumer Electronics,Large,0.96,0.4,0.98,0.49,0.86,0.59,0.02
453,9/30/2014,AGN1,qMO,Healthcare,Biotechnology,Large,0.96,0.14,0.88,0.13,0.05,0.81,0.02
454,9/30/2014,HCA,qMO,Healthcare,Medical Care Facilities,Large,0.96,0.58,0.14,0.36,0.35,0.58,0.02
455,9/30/2014,KEP,qMO,Utilities,Utilities - Regulated Electric,Large,0.96,1,0.24,0.59,0.65,0.68,0.02
456,9/30/2014,KEP,qValue,Utilities,Utilities - Regulated Electric,Large,0.96,1,0.24,0.59,0.65,0.68,0.02
457,9/30/2014,LMT,qMO,Industrials,Aerospace & Defense,Large,0.96,0.77,0.83,0.74,0.09,0.54,0.02
458,9/30/2014,NWL,qMO,Consumer Defensive,Household & Personal Products,Large,0.96,0.64,0.61,0.54,0.92,0.76,0.02
459,9/30/2014,BN,qMO,Financial Services,Asset Management,Large,0.95,0.3,0.1,0.97,0.86,0.53,0.02
460,9/30/2014,BN,qSentiment,Financial Services,Asset Management,Large,0.95,0.3,0.1,0.97,0.86,0.53,0.02
461,9/30/2014,BN,qLV,Financial Services,Asset Management,Large,0.95,0.3,0.1,0.97,0.86,0.53,0.02
462,9/30/2014,ENB,qMO,Energy,Oil & Gas Midstream,Large,0.95,0.54,0.12,0.98,0.46,0.8,0.02
463,9/30/2014,ENB,qLV,Energy,Oil & Gas Midstream,Large,0.95,0.54,0.12,0.98,0.46,0.8,0.02
464,9/30/2014,EXPE,qMO,Industrials,Travel Services,Large,0.95,0.58,0.53,0.03,0.32,0.87,0.02
465,9/30/2014,GD,qMO,Industrials,Aerospace & Defense,Large,0.95,0.74,0.79,0.64,0.27,0.25,0.02
466,9/30/2014,LUV,qMO,Industrials,Airlines,Large,0.95,0.86,0.83,0.15,0.64,0.9,0.02
467,10/31/2014,AGN,qMO,Healthcare,Drug Manufacturers - General,Large,0.83,0.06,0.51,0.12,0.03,0.35,0.02
468,10/31/2014,AVGO,qMO,Technology,Semiconductors,Large,0.83,0.04,0.62,0.08,0.09,0.74,0.02
469,10/31/2014,DD,qMO,Basic Materials,Chemicals,Large,0.78,0.88,0.36,0.31,0.06,0.41,0.02
470,10/31/2014,EA,qMO,Technology,Electronic Gaming & Multimedia,Large,0.93,0.34,0.93,0.05,0.36,0.46,0.02
471,10/31/2014,ELV,qMO,Healthcare,Healthcare Plans,Large,0.96,0.84,0.27,0.46,0.15,0.37,0.02
472,10/31/2014,GMKYY,qMO,Consumer Defensive,Packaged Foods,Large,0.91,0.95,0.61,0.64,0.67,0.85,0.02
473,10/31/2014,GRMN,qMO,Technology,Scientific & Technical Instruments,Large,0.88,0.16,0.87,0.26,0.34,0.16,0.02
474,10/31/2014,HUBB,qMO,Industrials,Electrical Equipment & Parts,Large,0.97,0.45,0.56,0.32,0.34,0.99,0.02
475,10/31/2014,HUBB,qGrowth,Industrials,Electrical Equipment & Parts,Large,0.97,0.45,0.56,0.32,0.34,0.99,0.02
476,10/31/2014,ILMN,qMO,Healthcare,Diagnostics & Research,Large,0.98,0.03,0.89,0.04,0.01,0.97,0.02
477,10/31/2014,ILMN,qGrowth,Healthcare,Diagnostics & Research,Large,0.98,0.03,0.89,0.04,0.01,0.97,0.02
478,10/31/2014,LNG,qMO,Energy,Oil & Gas Midstream,Large,0.83,0.03,0.16,0.04,0.13,0.54,0.02
479,10/31/2014,MAR,qMO,Consumer Cyclical,Lodging,Large,0.92,0.19,0.37,0.52,0.12,0.71,0.02
480,10/31/2014,META,qMO,Technology,Internet Content & Information,Large,0.97,0.04,0.99,0.05,0.28,0.97,0.02
481,10/31/2014,META,qQuality,Technology,Internet Content & Information,Large,0.97,0.04,0.99,0.05,0.28,0.97,0.02
482,10/31/2014,META,qGrowth,Technology,Internet Content & Information,Large,0.97,0.04,0.99,0.05,0.28,0.97,0.02
483,10/31/2014,NXPI,qMO,Technology,Semiconductors,Large,0.84,0.16,0.83,0.03,0.13,0.97,0.02
484,10/31/2014,PWR,qMO,Industrials,Engineering & Construction,Large,0.84,0.52,0.27,0.12,0.56,0.93,0.02
485,10/31/2014,ST,qMO,Technology,Scientific & Technical Instruments,Large,0.8,0.08,0.45,0.4,0.44,0.81,0.02
486,10/31/2014,TRW,qMO,Consumer Cyclical,Auto Parts,Large,0.76,0.9,0.42,0.34,0.86,0.66,0.02
487,10/31/2014,TRW,qValue,Consumer Cyclical,Auto Parts,Large,0.76,0.9,0.42,0.34,0.86,0.66,0.02
488,10/31/2014,VTRS,qMO,Healthcare,Drug Manufacturers - Specialty & Generic,Large,0.78,0.43,0.49,0.09,0.5,0.6,0.02
489,10/31/2014,WLK,qMO,Basic Materials,Specialty Chemicals,Large,0.76,0.8,0.9,0.16,0.11,0.95,0.02
490,10/31/2014,CFN,qMO,Healthcare,Medical Devices,Large,1,0.56,0.44,0.17,0.33,0.75,0.02
491,10/31/2014,SIAL,qMO,Basic Materials,Chemicals,Large,1,0.1,0.82,0.33,0.91,0.28,0.02
492,10/31/2014,UNP,qMO,Industrials,Railroads,Large,1,0.56,0.78,0.73,0.06,0.73,0.02
493,10/31/2014,MWV,qMO,Basic Materials,Paper & Paper Products,Large,1,0.81,0.2,0.4,0.95,0.32,0.02
494,10/31/2014,ALXN,qMO,Healthcare,Biotechnology,Large,0.99,0.06,0.86,0.09,0.01,0.96,0.02
495,10/31/2014,ALXN,qQuality,Healthcare,Biotechnology,Large,0.99,0.06,0.86,0.09,0.01,0.96,0.02
496,10/31/2014,CSX,qMO,Industrials,Railroads,Large,0.99,0.73,0.52,0.65,0.88,0.32,0.02
497,10/31/2014,CSX,qSentiment,Industrials,Railroads,Large,0.99,0.73,0.52,0.65,0.88,0.32,0.02
498,10/31/2014,EW,qMO,Healthcare,Medical Devices,Large,0.99,0.64,0.99,0.18,0.62,0.97,0.02
499,10/31/2014,EW,qQuality,Healthcare,Medical Devices,Large,0.99,0.64,0.99,0.18,0.62,0.97,0.02
500,10/31/2014,EW,qGrowth,Healthcare,Medical Devices,Large,0.99,0.64,0.99,0.18,0.62,0.97,0.02
501,10/31/2014,LUV,qMO,Industrials,Airlines,Large,0.99,0.84,0.79,0.12,0.47,0.86,0.02
502,10/31/2014,ORLY,qMO,Consumer Cyclical,Specialty Retail,Large,0.99,0.5,0.89,0.51,0.02,0.79,0.02
503,10/31/2014,REGN,qMO,Healthcare,Biotechnology,Large,0.99,0.07,0.95,0.07,0.01,0.8,0.02
