,date,NAPMPMI,NAPMNMI,NAPMPMI_signal,NAPMNMI_signal,PMI_signal
4382,2011-10-19,52.7,52.3,1.0,1.0,1.0
4383,2011-10-20,52.7,52.3,1.0,1.0,1.0
4384,2011-10-21,52.7,52.3,1.0,1.0,1.0
4385,2011-10-24,52.7,52.3,1.0,1.0,1.0
4386,2011-10-25,52.7,52.3,1.0,1.0,1.0
4387,2011-10-26,52.7,52.3,1.0,1.0,1.0
4388,2011-10-27,52.7,52.3,1.0,1.0,1.0
4389,2011-10-28,52.7,52.3,1.0,1.0,1.0
4390,2011-10-31,51.4,52.8,1.0,1.0,1.0
4391,2011-11-01,51.4,52.8,1.0,1.0,1.0
4392,2011-11-02,51.4,52.8,1.0,1.0,1.0
4393,2011-11-03,51.4,52.8,1.0,1.0,1.0
4394,2011-11-04,51.4,52.8,1.0,1.0,1.0
4395,2011-11-07,51.4,52.8,1.0,1.0,1.0
4396,2011-11-08,51.4,52.8,1.0,1.0,1.0
4397,2011-11-09,51.4,52.8,1.0,1.0,1.0
4398,2011-11-10,51.4,52.8,1.0,1.0,1.0
4399,2011-11-11,51.4,52.8,1.0,1.0,1.0
4400,2011-11-14,51.4,52.8,1.0,1.0,1.0
4401,2011-11-15,51.4,52.8,1.0,1.0,1.0
4402,2011-11-16,51.4,52.8,1.0,1.0,1.0
4403,2011-11-17,51.4,52.8,1.0,1.0,1.0
4404,2011-11-18,51.4,52.8,1.0,1.0,1.0
4405,2011-11-21,51.4,52.8,1.0,1.0,1.0
4406,2011-11-22,51.4,52.8,1.0,1.0,1.0
4407,2011-11-23,51.4,52.8,1.0,1.0,1.0
4408,2011-11-24,51.4,52.8,1.0,1.0,1.0
4409,2011-11-25,51.4,52.8,1.0,1.0,1.0
4410,2011-11-28,51.4,52.8,1.0,1.0,1.0
4411,2011-11-29,51.4,52.8,1.0,1.0,1.0
4412,2011-11-30,51.7,52.9,1.0,1.0,1.0
4413,2011-12-01,51.7,52.9,1.0,1.0,1.0
4414,2011-12-02,51.7,52.9,1.0,1.0,1.0
4415,2011-12-05,51.7,52.9,1.0,1.0,1.0
4416,2011-12-06,51.7,52.9,1.0,1.0,1.0
4417,2011-12-07,51.7,52.9,1.0,1.0,1.0
4418,2011-12-08,51.7,52.9,1.0,1.0,1.0
4419,2011-12-09,51.7,52.9,1.0,1.0,1.0
4420,2011-12-12,51.7,52.9,1.0,1.0,1.0
4421,2011-12-13,51.7,52.9,1.0,1.0,1.0
4422,2011-12-14,51.7,52.9,1.0,1.0,1.0
4423,2011-12-15,51.7,52.9,1.0,1.0,1.0
4424,2011-12-16,51.7,52.9,1.0,1.0,1.0
4425,2011-12-19,51.7,52.9,1.0,1.0,1.0
4426,2011-12-20,51.7,52.9,1.0,1.0,1.0
4427,2011-12-21,51.7,52.9,1.0,1.0,1.0
4428,2011-12-22,51.7,52.9,1.0,1.0,1.0
4429,2011-12-23,51.7,52.9,1.0,1.0,1.0
4430,2011-12-26,51.7,52.9,1.0,1.0,1.0
4431,2011-12-27,51.7,52.9,1.0,1.0,1.0
4432,2011-12-28,51.7,52.9,1.0,1.0,1.0
4433,2011-12-29,51.7,52.9,1.0,1.0,1.0
4434,2011-12-30,51.7,52.9,1.0,1.0,1.0
4435,2012-01-02,52.8,52.6,1.0,1.0,1.0
4436,2012-01-03,52.8,52.6,1.0,1.0,1.0
4437,2012-01-04,52.8,52.6,1.0,1.0,1.0
4438,2012-01-05,52.8,52.6,1.0,1.0,1.0
4439,2012-01-06,52.8,52.6,1.0,1.0,1.0
4440,2012-01-09,52.8,52.6,1.0,1.0,1.0
4441,2012-01-10,52.8,52.6,1.0,1.0,1.0
4442,2012-01-11,52.8,52.6,1.0,1.0,1.0
4443,2012-01-12,52.8,52.6,1.0,1.0,1.0
4444,2012-01-13,52.8,52.6,1.0,1.0,1.0
4445,2012-01-16,52.8,52.6,1.0,1.0,1.0
4446,2012-01-17,52.8,52.6,1.0,1.0,1.0
4447,2012-01-18,52.8,52.6,1.0,1.0,1.0
4448,2012-01-19,52.8,52.6,1.0,1.0,1.0
4449,2012-01-20,52.8,52.6,1.0,1.0,1.0
4450,2012-01-23,52.8,52.6,1.0,1.0,1.0
4451,2012-01-24,52.8,52.6,1.0,1.0,1.0
4452,2012-01-25,52.8,52.6,1.0,1.0,1.0
4453,2012-01-26,52.8,52.6,1.0,1.0,1.0
4454,2012-01-27,52.8,52.6,1.0,1.0,1.0
4455,2012-01-30,52.8,52.6,1.0,1.0,1.0
4456,2012-01-31,52.9,57.3,1.0,1.0,1.0
4457,2012-02-01,52.9,57.3,1.0,1.0,1.0
4458,2012-02-02,52.9,57.3,1.0,1.0,1.0
4459,2012-02-03,52.9,57.3,1.0,1.0,1.0
4460,2012-02-06,52.9,57.3,1.0,1.0,1.0
4461,2012-02-07,52.9,57.3,1.0,1.0,1.0
4462,2012-02-08,52.9,57.3,1.0,1.0,1.0
4463,2012-02-09,52.9,57.3,1.0,1.0,1.0
4464,2012-02-10,52.9,57.3,1.0,1.0,1.0
4465,2012-02-13,52.9,57.3,1.0,1.0,1.0
4466,2012-02-14,52.9,57.3,1.0,1.0,1.0
4467,2012-02-15,52.9,57.3,1.0,1.0,1.0
4468,2012-02-16,52.9,57.3,1.0,1.0,1.0
4469,2012-02-17,52.9,57.3,1.0,1.0,1.0
4470,2012-02-20,52.9,57.3,1.0,1.0,1.0
4471,2012-02-21,52.9,57.3,1.0,1.0,1.0
4472,2012-02-22,52.9,57.3,1.0,1.0,1.0
4473,2012-02-23,52.9,57.3,1.0,1.0,1.0
4474,2012-02-24,52.9,57.3,1.0,1.0,1.0
4475,2012-02-27,52.9,57.3,1.0,1.0,1.0
4476,2012-02-28,52.9,57.3,1.0,1.0,1.0
4477,2012-02-29,53.1,55.9,1.0,1.0,1.0
4478,2012-03-01,53.1,55.9,1.0,1.0,1.0
4479,2012-03-02,53.1,55.9,1.0,1.0,1.0
4480,2012-03-05,53.1,55.9,1.0,1.0,1.0
4481,2012-03-06,53.1,55.9,1.0,1.0,1.0
4482,2012-03-07,53.1,55.9,1.0,1.0,1.0
4483,2012-03-08,53.1,55.9,1.0,1.0,1.0
4484,2012-03-09,53.1,55.9,1.0,1.0,1.0
4485,2012-03-12,53.1,55.9,1.0,1.0,1.0
4486,2012-03-13,53.1,55.9,1.0,1.0,1.0
4487,2012-03-14,53.1,55.9,1.0,1.0,1.0
4488,2012-03-15,53.1,55.9,1.0,1.0,1.0
4489,2012-03-16,53.1,55.9,1.0,1.0,1.0
4490,2012-03-19,53.1,55.9,1.0,1.0,1.0
4491,2012-03-20,53.1,55.9,1.0,1.0,1.0
4492,2012-03-21,53.1,55.9,1.0,1.0,1.0
4493,2012-03-22,53.1,55.9,1.0,1.0,1.0
4494,2012-03-23,53.1,55.9,1.0,1.0,1.0
4495,2012-03-26,53.1,55.9,1.0,1.0,1.0
4496,2012-03-27,53.1,55.9,1.0,1.0,1.0
4497,2012-03-28,53.1,55.9,1.0,1.0,1.0
4498,2012-03-29,53.1,55.9,1.0,1.0,1.0
4499,2012-03-30,53.1,55.9,1.0,1.0,1.0
4500,2012-04-02,53.3,55.6,1.0,1.0,1.0
4501,2012-04-03,53.3,55.6,1.0,1.0,1.0
4502,2012-04-04,53.3,55.6,1.0,1.0,1.0
4503,2012-04-05,53.3,55.6,1.0,1.0,1.0
4504,2012-04-06,53.3,55.6,1.0,1.0,1.0
4505,2012-04-09,53.3,55.6,1.0,1.0,1.0
4506,2012-04-10,53.3,55.6,1.0,1.0,1.0
4507,2012-04-11,53.3,55.6,1.0,1.0,1.0
4508,2012-04-12,53.3,55.6,1.0,1.0,1.0
4509,2012-04-13,53.3,55.6,1.0,1.0,1.0
4510,2012-04-16,53.3,55.6,1.0,1.0,1.0
4511,2012-04-17,53.3,55.6,1.0,1.0,1.0
4512,2012-04-18,53.3,55.6,1.0,1.0,1.0
4513,2012-04-19,53.3,55.6,1.0,1.0,1.0
4514,2012-04-20,53.3,55.6,1.0,1.0,1.0
4515,2012-04-23,53.3,55.6,1.0,1.0,1.0
4516,2012-04-24,53.3,55.6,1.0,1.0,1.0
4517,2012-04-25,53.3,55.6,1.0,1.0,1.0
4518,2012-04-26,53.3,55.6,1.0,1.0,1.0
4519,2012-04-27,53.3,55.6,1.0,1.0,1.0
4520,2012-04-30,54.2,55.3,1.0,1.0,1.0
4521,2012-05-01,54.2,55.3,1.0,1.0,1.0
4522,2012-05-02,54.2,55.3,1.0,1.0,1.0
4523,2012-05-03,54.2,55.3,1.0,1.0,1.0
4524,2012-05-04,54.2,55.3,1.0,1.0,1.0
4525,2012-05-07,54.2,55.3,1.0,1.0,1.0
4526,2012-05-08,54.2,55.3,1.0,1.0,1.0
4527,2012-05-09,54.2,55.3,1.0,1.0,1.0
4528,2012-05-10,54.2,55.3,1.0,1.0,1.0
4529,2012-05-11,54.2,55.3,1.0,1.0,1.0
4530,2012-05-14,54.2,55.3,1.0,1.0,1.0
4531,2012-05-15,54.2,55.3,1.0,1.0,1.0
4532,2012-05-16,54.2,55.3,1.0,1.0,1.0
4533,2012-05-17,54.2,55.3,1.0,1.0,1.0
4534,2012-05-18,54.2,55.3,1.0,1.0,1.0
4535,2012-05-21,54.2,55.3,1.0,1.0,1.0
4536,2012-05-22,54.2,55.3,1.0,1.0,1.0
4537,2012-05-23,54.2,55.3,1.0,1.0,1.0
4538,2012-05-24,54.2,55.3,1.0,1.0,1.0
4539,2012-05-25,54.2,55.3,1.0,1.0,1.0
4540,2012-05-28,54.2,55.3,1.0,1.0,1.0
4541,2012-05-29,54.2,55.3,1.0,1.0,1.0
4542,2012-05-30,54.2,55.3,1.0,1.0,1.0
4543,2012-05-31,53.4,55.1,1.0,1.0,1.0
4544,2012-06-01,53.4,55.1,1.0,1.0,1.0
4545,2012-06-04,53.4,55.1,1.0,1.0,1.0
4546,2012-06-05,53.4,55.1,1.0,1.0,1.0
4547,2012-06-06,53.4,55.1,1.0,1.0,1.0
4548,2012-06-07,53.4,55.1,1.0,1.0,1.0
4549,2012-06-08,53.4,55.1,1.0,1.0,1.0
4550,2012-06-11,53.4,55.1,1.0,1.0,1.0
4551,2012-06-12,53.4,55.1,1.0,1.0,1.0
4552,2012-06-13,53.4,55.1,1.0,1.0,1.0
4553,2012-06-14,53.4,55.1,1.0,1.0,1.0
4554,2012-06-15,53.4,55.1,1.0,1.0,1.0
4555,2012-06-18,53.4,55.1,1.0,1.0,1.0
4556,2012-06-19,53.4,55.1,1.0,1.0,1.0
4557,2012-06-20,53.4,55.1,1.0,1.0,1.0
4558,2012-06-21,53.4,55.1,1.0,1.0,1.0
4559,2012-06-22,53.4,55.1,1.0,1.0,1.0
4560,2012-06-25,53.4,55.1,1.0,1.0,1.0
4561,2012-06-26,53.4,55.1,1.0,1.0,1.0
4562,2012-06-27,53.4,55.1,1.0,1.0,1.0
4563,2012-06-28,53.4,55.1,1.0,1.0,1.0
4564,2012-06-29,53.4,55.1,1.0,1.0,1.0
4565,2012-07-02,51.3,55.1,1.0,1.0,1.0
4566,2012-07-03,51.3,55.1,1.0,1.0,1.0
4567,2012-07-04,51.3,55.1,1.0,1.0,1.0
4568,2012-07-05,51.3,55.1,1.0,1.0,1.0
4569,2012-07-06,51.3,55.1,1.0,1.0,1.0
4570,2012-07-09,51.3,55.1,1.0,1.0,1.0
4571,2012-07-10,51.3,55.1,1.0,1.0,1.0
4572,2012-07-11,51.3,55.1,1.0,1.0,1.0
4573,2012-07-12,51.3,55.1,1.0,1.0,1.0
4574,2012-07-13,51.3,55.1,1.0,1.0,1.0
4575,2012-07-16,51.3,55.1,1.0,1.0,1.0
4576,2012-07-17,51.3,55.1,1.0,1.0,1.0
4577,2012-07-18,51.3,55.1,1.0,1.0,1.0
4578,2012-07-19,51.3,55.1,1.0,1.0,1.0
4579,2012-07-20,51.3,55.1,1.0,1.0,1.0
4580,2012-07-23,51.3,55.1,1.0,1.0,1.0
4581,2012-07-24,51.3,55.1,1.0,1.0,1.0
4582,2012-07-25,51.3,55.1,1.0,1.0,1.0
4583,2012-07-26,51.3,55.1,1.0,1.0,1.0
4584,2012-07-27,51.3,55.1,1.0,1.0,1.0
4585,2012-07-30,51.3,55.1,1.0,1.0,1.0
4586,2012-07-31,50.1,52.1,1.0,1.0,1.0
4587,2012-08-01,50.1,52.1,1.0,1.0,1.0
4588,2012-08-02,50.1,52.1,1.0,1.0,1.0
4589,2012-08-03,50.1,52.1,1.0,1.0,1.0
4590,2012-08-06,50.1,52.1,1.0,1.0,1.0
4591,2012-08-07,50.1,52.1,1.0,1.0,1.0
4592,2012-08-08,50.1,52.1,1.0,1.0,1.0
4593,2012-08-09,50.1,52.1,1.0,1.0,1.0
4594,2012-08-10,50.1,52.1,1.0,1.0,1.0
4595,2012-08-13,50.1,52.1,1.0,1.0,1.0
4596,2012-08-14,50.1,52.1,1.0,1.0,1.0
4597,2012-08-15,50.1,52.1,1.0,1.0,1.0
4598,2012-08-16,50.1,52.1,1.0,1.0,1.0
4599,2012-08-17,50.1,52.1,1.0,1.0,1.0
4600,2012-08-20,50.1,52.1,1.0,1.0,1.0
4601,2012-08-21,50.1,52.1,1.0,1.0,1.0
4602,2012-08-22,50.1,52.1,1.0,1.0,1.0
4603,2012-08-23,50.1,52.1,1.0,1.0,1.0
4604,2012-08-24,50.1,52.1,1.0,1.0,1.0
4605,2012-08-27,50.1,52.1,1.0,1.0,1.0
4606,2012-08-28,50.1,52.1,1.0,1.0,1.0
4607,2012-08-29,50.1,52.1,1.0,1.0,1.0
4608,2012-08-30,50.1,52.1,1.0,1.0,1.0
4609,2012-08-31,50.7,52.1,1.0,1.0,1.0
4610,2012-09-03,50.7,52.1,1.0,1.0,1.0
4611,2012-09-04,50.7,52.1,1.0,1.0,1.0
4612,2012-09-05,50.7,52.1,1.0,1.0,1.0
4613,2012-09-06,50.7,52.1,1.0,1.0,1.0
4614,2012-09-07,50.7,52.1,1.0,1.0,1.0
4615,2012-09-10,50.7,52.1,1.0,1.0,1.0
4616,2012-09-11,50.7,52.1,1.0,1.0,1.0
4617,2012-09-12,50.7,52.1,1.0,1.0,1.0
4618,2012-09-13,50.7,52.1,1.0,1.0,1.0
4619,2012-09-14,50.7,52.1,1.0,1.0,1.0
4620,2012-09-17,50.7,52.1,1.0,1.0,1.0
4621,2012-09-18,50.7,52.1,1.0,1.0,1.0
4622,2012-09-19,50.7,52.1,1.0,1.0,1.0
4623,2012-09-20,50.7,52.1,1.0,1.0,1.0
4624,2012-09-21,50.7,52.1,1.0,1.0,1.0
4625,2012-09-24,50.7,52.1,1.0,1.0,1.0
4626,2012-09-25,50.7,52.1,1.0,1.0,1.0
4627,2012-09-26,50.7,52.1,1.0,1.0,1.0
4628,2012-09-27,50.7,52.1,1.0,1.0,1.0
4629,2012-09-28,50.7,52.1,1.0,1.0,1.0
4630,2012-10-01,51.9,52.1,1.0,1.0,1.0
4631,2012-10-02,51.9,52.1,1.0,1.0,1.0
4632,2012-10-03,51.9,52.1,1.0,1.0,1.0
4633,2012-10-04,51.9,52.1,1.0,1.0,1.0
4634,2012-10-05,51.9,52.1,1.0,1.0,1.0
4635,2012-10-08,51.9,52.1,1.0,1.0,1.0
4636,2012-10-09,51.9,52.1,1.0,1.0,1.0
4637,2012-10-10,51.9,52.1,1.0,1.0,1.0
4638,2012-10-11,51.9,52.1,1.0,1.0,1.0
4639,2012-10-12,51.9,52.1,1.0,1.0,1.0
4640,2012-10-15,51.9,52.1,1.0,1.0,1.0
4641,2012-10-16,51.9,52.1,1.0,1.0,1.0
4642,2012-10-17,51.9,52.1,1.0,1.0,1.0
4643,2012-10-18,51.9,52.1,1.0,1.0,1.0
4644,2012-10-19,51.9,52.1,1.0,1.0,1.0
4645,2012-10-22,51.9,52.1,1.0,1.0,1.0
4646,2012-10-23,51.9,52.1,1.0,1.0,1.0
4647,2012-10-24,51.9,52.1,1.0,1.0,1.0
4648,2012-10-25,51.9,52.1,1.0,1.0,1.0
4649,2012-10-26,51.9,52.1,1.0,1.0,1.0
4650,2012-10-29,51.9,52.1,1.0,1.0,1.0
4651,2012-10-30,51.9,52.1,1.0,1.0,1.0
4652,2012-10-31,50.7,54.3,1.0,1.0,1.0
4653,2012-11-01,50.7,54.3,1.0,1.0,1.0
4654,2012-11-02,50.7,54.3,1.0,1.0,1.0
4655,2012-11-05,50.7,54.3,1.0,1.0,1.0
4656,2012-11-06,50.7,54.3,1.0,1.0,1.0
4657,2012-11-07,50.7,54.3,1.0,1.0,1.0
4658,2012-11-08,50.7,54.3,1.0,1.0,1.0
4659,2012-11-09,50.7,54.3,1.0,1.0,1.0
4660,2012-11-12,50.7,54.3,1.0,1.0,1.0
4661,2012-11-13,50.7,54.3,1.0,1.0,1.0
4662,2012-11-14,50.7,54.3,1.0,1.0,1.0
4663,2012-11-15,50.7,54.3,1.0,1.0,1.0
4664,2012-11-16,50.7,54.3,1.0,1.0,1.0
4665,2012-11-19,50.7,54.3,1.0,1.0,1.0
4666,2012-11-20,50.7,54.3,1.0,1.0,1.0
4667,2012-11-21,50.7,54.3,1.0,1.0,1.0
4668,2012-11-22,50.7,54.3,1.0,1.0,1.0
4669,2012-11-23,50.7,54.3,1.0,1.0,1.0
4670,2012-11-26,50.7,54.3,1.0,1.0,1.0
4671,2012-11-27,50.7,54.3,1.0,1.0,1.0
4672,2012-11-28,50.7,54.3,1.0,1.0,1.0
4673,2012-11-29,50.7,54.3,1.0,1.0,1.0
4674,2012-11-30,48.9,53.9,0.0,1.0,1.0
4675,2012-12-03,48.9,53.9,0.0,1.0,1.0
4676,2012-12-04,48.9,53.9,0.0,1.0,1.0
4677,2012-12-05,48.9,53.9,0.0,1.0,1.0
4678,2012-12-06,48.9,53.9,0.0,1.0,1.0
4679,2012-12-07,48.9,53.9,0.0,1.0,1.0
4680,2012-12-10,48.9,53.9,0.0,1.0,1.0
4681,2012-12-11,48.9,53.9,0.0,1.0,1.0
4682,2012-12-12,48.9,53.9,0.0,1.0,1.0
4683,2012-12-13,48.9,53.9,0.0,1.0,1.0
4684,2012-12-14,48.9,53.9,0.0,1.0,1.0
4685,2012-12-17,48.9,53.9,0.0,1.0,1.0
4686,2012-12-18,48.9,53.9,0.0,1.0,1.0
4687,2012-12-19,48.9,53.9,0.0,1.0,1.0
4688,2012-12-20,48.9,53.9,0.0,1.0,1.0
4689,2012-12-21,48.9,53.9,0.0,1.0,1.0
4690,2012-12-24,48.9,53.9,0.0,1.0,1.0
4691,2012-12-25,48.9,53.9,0.0,1.0,1.0
4692,2012-12-26,48.9,53.9,0.0,1.0,1.0
4693,2012-12-27,48.9,53.9,0.0,1.0,1.0
4694,2012-12-28,48.9,53.9,0.0,1.0,1.0
4695,2012-12-31,50.0,55.7,1.0,1.0,1.0
4696,2013-01-01,50.0,55.7,1.0,1.0,1.0
4697,2013-01-02,50.0,55.7,1.0,1.0,1.0
4698,2013-01-03,50.0,55.7,1.0,1.0,1.0
4699,2013-01-04,50.0,55.7,1.0,1.0,1.0
4700,2013-01-07,50.0,55.7,1.0,1.0,1.0
4701,2013-01-08,50.0,55.7,1.0,1.0,1.0
4702,2013-01-09,50.0,55.7,1.0,1.0,1.0
4703,2013-01-10,50.0,55.7,1.0,1.0,1.0
4704,2013-01-11,50.0,55.7,1.0,1.0,1.0
4705,2013-01-14,50.0,55.7,1.0,1.0,1.0
4706,2013-01-15,50.0,55.7,1.0,1.0,1.0
4707,2013-01-16,50.0,55.7,1.0,1.0,1.0
4708,2013-01-17,50.0,55.7,1.0,1.0,1.0
4709,2013-01-18,50.0,55.7,1.0,1.0,1.0
4710,2013-01-21,50.0,55.7,1.0,1.0,1.0
4711,2013-01-22,50.0,55.7,1.0,1.0,1.0
4712,2013-01-23,50.0,55.7,1.0,1.0,1.0
4713,2013-01-24,50.0,55.7,1.0,1.0,1.0
4714,2013-01-25,50.0,55.7,1.0,1.0,1.0
4715,2013-01-28,50.0,55.7,1.0,1.0,1.0
4716,2013-01-29,50.0,55.7,1.0,1.0,1.0
4717,2013-01-30,50.0,55.7,1.0,1.0,1.0
4718,2013-01-31,52.6,55.9,1.0,1.0,1.0
4719,2013-02-01,52.6,55.9,1.0,1.0,1.0
4720,2013-02-04,52.6,55.9,1.0,1.0,1.0
4721,2013-02-05,52.6,55.9,1.0,1.0,1.0
4722,2013-02-06,52.6,55.9,1.0,1.0,1.0
4723,2013-02-07,52.6,55.9,1.0,1.0,1.0
4724,2013-02-08,52.6,55.9,1.0,1.0,1.0
4725,2013-02-11,52.6,55.9,1.0,1.0,1.0
4726,2013-02-12,52.6,55.9,1.0,1.0,1.0
4727,2013-02-13,52.6,55.9,1.0,1.0,1.0
4728,2013-02-14,52.6,55.9,1.0,1.0,1.0
4729,2013-02-15,52.6,55.9,1.0,1.0,1.0
4730,2013-02-18,52.6,55.9,1.0,1.0,1.0
4731,2013-02-19,52.6,55.9,1.0,1.0,1.0
4732,2013-02-20,52.6,55.9,1.0,1.0,1.0
4733,2013-02-21,52.6,55.9,1.0,1.0,1.0
4734,2013-02-22,52.6,55.9,1.0,1.0,1.0
4735,2013-02-25,52.6,55.9,1.0,1.0,1.0
4736,2013-02-26,52.6,55.9,1.0,1.0,1.0
4737,2013-02-27,52.6,55.9,1.0,1.0,1.0
4738,2013-02-28,54.1,56.6,1.0,1.0,1.0
4739,2013-03-01,54.1,56.6,1.0,1.0,1.0
4740,2013-03-04,54.1,56.6,1.0,1.0,1.0
4741,2013-03-05,54.1,56.6,1.0,1.0,1.0
4742,2013-03-06,54.1,56.6,1.0,1.0,1.0
4743,2013-03-07,54.1,56.6,1.0,1.0,1.0
4744,2013-03-08,54.1,56.6,1.0,1.0,1.0
4745,2013-03-11,54.1,56.6,1.0,1.0,1.0
4746,2013-03-12,54.1,56.6,1.0,1.0,1.0
4747,2013-03-13,54.1,56.6,1.0,1.0,1.0
4748,2013-03-14,54.1,56.6,1.0,1.0,1.0
4749,2013-03-15,54.1,56.6,1.0,1.0,1.0
4750,2013-03-18,54.1,56.6,1.0,1.0,1.0
4751,2013-03-19,54.1,56.6,1.0,1.0,1.0
4752,2013-03-20,54.1,56.6,1.0,1.0,1.0
4753,2013-03-21,54.1,56.6,1.0,1.0,1.0
4754,2013-03-22,54.1,56.6,1.0,1.0,1.0
4755,2013-03-25,54.1,56.6,1.0,1.0,1.0
4756,2013-03-26,54.1,56.6,1.0,1.0,1.0
4757,2013-03-27,54.1,56.6,1.0,1.0,1.0
4758,2013-03-28,54.1,56.6,1.0,1.0,1.0
4759,2013-03-29,54.1,56.6,1.0,1.0,1.0
4760,2013-04-01,52.0,56.6,1.0,1.0,1.0
4761,2013-04-02,52.0,56.6,1.0,1.0,1.0
4762,2013-04-03,52.0,56.6,1.0,1.0,1.0
4763,2013-04-04,52.0,56.6,1.0,1.0,1.0
4764,2013-04-05,52.0,56.6,1.0,1.0,1.0
4765,2013-04-08,52.0,56.6,1.0,1.0,1.0
4766,2013-04-09,52.0,56.6,1.0,1.0,1.0
4767,2013-04-10,52.0,56.6,1.0,1.0,1.0
4768,2013-04-11,52.0,56.6,1.0,1.0,1.0
4769,2013-04-12,52.0,56.6,1.0,1.0,1.0
4770,2013-04-15,52.0,56.6,1.0,1.0,1.0
4771,2013-04-16,52.0,56.6,1.0,1.0,1.0
4772,2013-04-17,52.0,56.6,1.0,1.0,1.0
4773,2013-04-18,52.0,56.6,1.0,1.0,1.0
4774,2013-04-19,52.0,56.6,1.0,1.0,1.0
4775,2013-04-22,52.0,56.6,1.0,1.0,1.0
4776,2013-04-23,52.0,56.6,1.0,1.0,1.0
4777,2013-04-24,52.0,56.6,1.0,1.0,1.0
4778,2013-04-25,52.0,56.6,1.0,1.0,1.0
4779,2013-04-26,52.0,56.6,1.0,1.0,1.0
4780,2013-04-29,52.0,56.6,1.0,1.0,1.0
4781,2013-04-30,50.3,54.3,1.0,1.0,1.0
4782,2013-05-01,50.3,54.3,1.0,1.0,1.0
4783,2013-05-02,50.3,54.3,1.0,1.0,1.0
4784,2013-05-03,50.3,54.3,1.0,1.0,1.0
4785,2013-05-06,50.3,54.3,1.0,1.0,1.0
4786,2013-05-07,50.3,54.3,1.0,1.0,1.0
4787,2013-05-08,50.3,54.3,1.0,1.0,1.0
4788,2013-05-09,50.3,54.3,1.0,1.0,1.0
4789,2013-05-10,50.3,54.3,1.0,1.0,1.0
4790,2013-05-13,50.3,54.3,1.0,1.0,1.0
4791,2013-05-14,50.3,54.3,1.0,1.0,1.0
4792,2013-05-15,50.3,54.3,1.0,1.0,1.0
4793,2013-05-16,50.3,54.3,1.0,1.0,1.0
4794,2013-05-17,50.3,54.3,1.0,1.0,1.0
4795,2013-05-20,50.3,54.3,1.0,1.0,1.0
4796,2013-05-21,50.3,54.3,1.0,1.0,1.0
4797,2013-05-22,50.3,54.3,1.0,1.0,1.0
4798,2013-05-23,50.3,54.3,1.0,1.0,1.0
4799,2013-05-24,50.3,54.3,1.0,1.0,1.0
4800,2013-05-27,50.3,54.3,1.0,1.0,1.0
4801,2013-05-28,50.3,54.3,1.0,1.0,1.0
4802,2013-05-29,50.3,54.3,1.0,1.0,1.0
4803,2013-05-30,50.3,54.3,1.0,1.0,1.0
4804,2013-05-31,50.1,54.8,1.0,1.0,1.0
4805,2013-06-03,50.1,54.8,1.0,1.0,1.0
4806,2013-06-04,50.1,54.8,1.0,1.0,1.0
4807,2013-06-05,50.1,54.8,1.0,1.0,1.0
4808,2013-06-06,50.1,54.8,1.0,1.0,1.0
4809,2013-06-07,50.1,54.8,1.0,1.0,1.0
4810,2013-06-10,50.1,54.8,1.0,1.0,1.0
4811,2013-06-11,50.1,54.8,1.0,1.0,1.0
4812,2013-06-12,50.1,54.8,1.0,1.0,1.0
4813,2013-06-13,50.1,54.8,1.0,1.0,1.0
4814,2013-06-14,50.1,54.8,1.0,1.0,1.0
4815,2013-06-17,50.1,54.8,1.0,1.0,1.0
4816,2013-06-18,50.1,54.8,1.0,1.0,1.0
4817,2013-06-19,50.1,54.8,1.0,1.0,1.0
4818,2013-06-20,50.1,54.8,1.0,1.0,1.0
4819,2013-06-21,50.1,54.8,1.0,1.0,1.0
4820,2013-06-24,50.1,54.8,1.0,1.0,1.0
4821,2013-06-25,50.1,54.8,1.0,1.0,1.0
4822,2013-06-26,50.1,54.8,1.0,1.0,1.0
4823,2013-06-27,50.1,54.8,1.0,1.0,1.0
4824,2013-06-28,50.1,54.8,1.0,1.0,1.0
4825,2013-06-29,50.1,54.8,1.0,1.0,1.0
4826,2013-06-30,52.8,53.6,1.0,1.0,1.0
4827,2013-07-01,52.8,53.6,1.0,1.0,1.0
4828,2013-07-02,52.8,53.6,1.0,1.0,1.0
4829,2013-07-03,52.8,53.6,1.0,1.0,1.0
4830,2013-07-04,52.8,53.6,1.0,1.0,1.0
4831,2013-07-05,52.8,53.6,1.0,1.0,1.0
4832,2013-07-06,52.8,53.6,1.0,1.0,1.0
4833,2013-07-07,52.8,53.6,1.0,1.0,1.0
4834,2013-07-08,52.8,53.6,1.0,1.0,1.0
4835,2013-07-09,52.8,53.6,1.0,1.0,1.0
4836,2013-07-10,52.8,53.6,1.0,1.0,1.0
4837,2013-07-11,52.8,53.6,1.0,1.0,1.0
4838,2013-07-12,52.8,53.6,1.0,1.0,1.0
4839,2013-07-13,52.8,53.6,1.0,1.0,1.0
4840,2013-07-14,52.8,53.6,1.0,1.0,1.0
4841,2013-07-15,52.8,53.6,1.0,1.0,1.0
4842,2013-07-16,52.8,53.6,1.0,1.0,1.0
4843,2013-07-17,52.8,53.6,1.0,1.0,1.0
4844,2013-07-18,52.8,53.6,1.0,1.0,1.0
4845,2013-07-19,52.8,53.6,1.0,1.0,1.0
4846,2013-07-20,52.8,53.6,1.0,1.0,1.0
